reference_id,recieved_at,university,caller_name,outcome_1,remark,campaign_id
480053,2024-05-11 18:51:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25DSP
471044,2024-05-11 18:51:00,Illinois Institute of Technology,Rudra,Student will join SP25 session,-,SP25DSP
476729,2024-05-11 18:53:00,Illinois Institute of Technology,Rudra,Student will join SP25 session,,SP25DSP
476138,2024-05-11 18:54:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
476208,2024-05-11 18:54:00,Illinois Institute of Technology,Rudra,Not connected,,SP25DSP
472852,2024-05-11 18:56:00,Illinois Institute of Technology,Rudra,Student will join SP25 session,,SP25DSP
474572,2024-05-11 18:58:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
471817,2024-05-11 19:02:00,Illinois Institute of Technology,Rudra,Not connected,,SP25DSP
479620,2024-06-11 10:03:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25DSP
478295,2024-06-11 10:04:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480569,2024-06-11 10:09:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
481159,2024-06-11 10:10:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479326,2024-06-11 10:13:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
479496,2024-06-11 10:14:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
472849,2024-06-11 10:15:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471846,2024-06-11 10:15:00,Illinois Institute of Technology,Rudra,Reschedule,,SP25DSP
480056,2024-06-11 10:17:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25DSP
483648,2024-06-11 10:17:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
476180,2024-06-11 10:19:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
478833,2024-06-11 10:19:00,Illinois Institute of Technology,Rudra,Not connected,,SP25DSP
475456,2024-06-11 10:21:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
477821,2024-06-11 10:22:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480574,2024-06-11 10:25:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
472278,2024-06-11 10:28:00,Illinois Institute of Technology,Rudra,Student will join SP25 session,need new I20,SP25DSP
485527,2024-06-11 10:29:00,Illinois Institute of Technology,Rudra,Not connected,,SP25DSP
480031,2024-06-11 10:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25DSP
477257,2024-06-11 10:31:00,Illinois Institute of Technology,Jyoti,Not interested to IIT,Kammari Samyuktha said she is not moving forward with IIIT and that she is not getting a visa slot. She is not sure about the next intake.,SP25DSP
473549,2024-06-11 10:46:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
486027,2024-06-11 10:48:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
480932,2024-06-11 10:52:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,students wants to defer the offer letter not yet received confirmation through university.need assistance.,SP25DSP
480976,2024-06-11 10:53:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
476413,2024-06-11 10:55:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
472928,2024-06-11 10:58:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
477274,2024-06-11 11:01:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
473611,2024-06-11 11:04:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
485953,2024-06-11 11:04:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484656,2024-06-11 11:05:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472959,2024-06-11 11:10:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482015,2024-06-11 11:13:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
484685,2024-06-11 11:19:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
480010,2024-06-11 11:19:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
484690,2024-06-11 11:20:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484368,2024-06-11 11:20:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
481968,2024-06-11 11:21:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485404,2024-06-11 11:22:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
486938,2024-06-11 11:22:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485188,2024-06-11 11:23:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484285,2024-06-11 11:23:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
484916,2024-06-11 11:25:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485242,2024-06-11 11:25:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
485197,2024-06-11 11:27:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485456,2024-06-11 11:29:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485776,2024-06-11 11:29:00,Illinois Institute of Technology,Jyoti,Not interested to IIT,,SP25IP
485480,2024-06-11 11:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485467,2024-06-11 11:31:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473067,2024-06-11 11:31:00,Illinois Institute of Technology,Jyoti,Wrong number,,SP25IP
485523,2024-06-11 11:34:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
485898,2024-06-11 11:34:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485918,2024-06-11 11:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485626,2024-06-11 11:35:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
485577,2024-06-11 11:37:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
486127,2024-06-11 11:40:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485727,2024-06-11 11:41:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
490133,2024-06-11 11:42:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
486028,2024-06-11 11:43:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
487311,2024-06-11 11:44:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484576,2024-06-11 11:45:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
490038,2024-06-11 11:45:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484396,2024-06-11 11:46:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
488840,2024-06-11 11:46:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490022,2024-06-11 11:47:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484420,2024-06-11 11:48:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
490441,2024-06-11 11:49:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
486827,2024-06-11 11:49:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
490043,2024-06-11 11:51:00,Illinois Institute of Technology,Rudra,Still making a decision,,SP25IP
482094,2024-06-11 11:52:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484705,2024-06-11 11:53:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25IP
485564,2024-06-11 11:55:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25IP
485198,2024-06-11 11:57:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
485509,2024-06-11 11:58:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
485511,2024-06-11 12:00:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
481222,2024-06-11 12:14:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488215,2024-06-11 12:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472747,2024-06-11 12:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488196,2024-06-11 12:16:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488675,2024-06-11 12:18:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
488936,2024-06-11 12:20:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485120,2024-06-11 12:22:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484445,2024-06-11 12:22:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485465,2024-06-11 12:23:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
484610,2024-06-11 12:23:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484415,2024-06-11 12:24:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485859,2024-06-11 12:24:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
484609,2024-06-11 12:25:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
486120,2024-06-11 12:26:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
484434,2024-06-11 12:26:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
487122,2024-06-11 12:27:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
484518,2024-06-11 12:27:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488659,2024-06-11 12:29:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
485203,2024-06-11 12:29:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
484381,2024-06-11 12:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485673,2024-06-11 12:31:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
485753,2024-06-11 12:31:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485759,2024-06-11 12:32:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
491302,2024-06-11 12:32:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
484523,2024-06-11 12:33:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479125,2024-06-11 12:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
490168,2024-06-11 12:34:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
477772,2024-06-11 12:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472784,2024-06-11 12:36:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488794,2024-06-11 12:36:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
491285,2024-06-11 12:37:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
488139,2024-06-11 12:39:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
488757,2024-06-11 12:40:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
487232,2024-06-11 12:42:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
487195,2024-06-11 12:44:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
488216,2024-06-11 12:46:00,Illinois Institute of Technology,Jyoti,Not interested to IIT,,SP25IP
479987,2024-06-11 12:48:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
484647,2024-06-11 12:49:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25IP
485949,2024-06-11 12:53:00,Illinois Institute of Technology,Jyoti,Will Submit the docx,,SP25IP
485979,2024-06-11 12:56:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481640,2024-06-11 12:57:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
485693,2024-06-11 12:57:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485728,2024-06-11 12:58:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
487086,2024-06-11 12:58:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25IP
484503,2024-06-11 13:06:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484529,2024-06-11 13:07:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484488,2024-06-11 13:08:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485136,2024-06-11 13:09:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484918,2024-06-11 13:10:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
486136,2024-06-11 13:11:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485126,2024-06-11 13:14:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485835,2024-06-11 13:17:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
486132,2024-06-11 13:18:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488078,2024-06-11 13:19:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488718,2024-06-11 13:20:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
488837,2024-06-11 13:21:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
488686,2024-06-11 13:24:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
480925,2024-06-11 13:26:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
490113,2024-06-11 13:26:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
487202,2024-06-11 13:28:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476244,2024-06-11 13:28:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
485495,2024-06-11 13:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480965,2024-06-11 13:30:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
488882,2024-06-11 13:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479144,2024-06-11 13:31:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
471267,2024-06-11 13:32:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
478460,2024-06-11 13:32:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478487,2024-06-11 13:33:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479452,2024-06-11 13:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
433444,2024-06-11 13:35:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25DSP
479266,2024-06-11 13:36:00,Illinois Institute of Technology,Rudra,Duplicate app,,SP25IP
473793,2024-06-11 13:37:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471852,2024-06-11 13:39:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
479381,2024-06-11 13:40:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
481963,2024-06-11 13:41:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479898,2024-06-11 13:41:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481223,2024-06-11 13:42:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481148,2024-06-11 13:43:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
474711,2024-06-11 13:43:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,need support for i20 from university,SP25DSP
479672,2024-06-11 13:45:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
482258,2024-06-11 13:46:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
478258,2024-06-11 13:46:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479862,2024-06-11 13:47:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
477579,2024-06-11 13:48:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480040,2024-06-11 13:49:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
480320,2024-06-11 13:50:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
471803,2024-06-11 13:52:00,Illinois Institute of Technology,Jyoti,Still making a decision,,SP25DSP
481820,2024-06-11 13:53:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
481998,2024-06-11 13:54:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473459,2024-06-11 13:55:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,need support for i20,SP25DSP
471417,2024-06-11 13:56:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
482776,2024-06-11 13:57:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
473634,2024-06-11 13:58:00,Illinois Institute of Technology,Jyoti,Wrong number,,SP25DSP
482849,2024-06-11 14:00:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
471807,2024-06-11 14:00:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
483741,2024-06-11 14:01:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
475906,2024-06-11 14:04:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
475673,2024-06-11 14:08:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
475940,2024-06-11 14:11:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
475766,2024-06-11 14:12:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481046,2024-06-11 14:13:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476040,2024-06-11 14:13:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476401,2024-06-11 14:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480197,2024-06-11 14:16:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483550,2024-06-11 14:17:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
473056,2024-06-11 14:19:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479320,2024-06-11 14:28:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
472670,2024-06-11 14:29:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
473550,2024-06-11 14:31:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480921,2024-06-11 14:34:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
480909,2024-06-11 14:37:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
474314,2024-06-11 14:40:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
471157,2024-06-11 14:42:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
479319,2024-06-11 14:45:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
477601,2024-06-11 14:46:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
475423,2024-06-11 14:49:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,waiting for i20,SP25DSP
476206,2024-06-11 14:52:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25DSP
476173,2024-06-11 14:55:00,Illinois Institute of Technology,Jyoti,Still making a decision,,SP25DSP
478255,2024-06-11 14:57:00,Illinois Institute of Technology,Jyoti,Not connected,switch off,SP25DSP
480969,2024-06-11 14:59:00,Illinois Institute of Technology,Jyoti,Disconnected,,SP25DSP
480975,2024-06-11 15:00:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
468870,2024-06-11 15:03:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
473571,2024-06-11 15:05:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471720,2024-06-11 15:08:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
475427,2024-06-11 15:09:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479445,2024-06-11 15:12:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
475290,2024-06-11 15:14:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480030,2024-06-11 15:16:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480048,2024-06-11 15:20:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,need scholarship,SP25DSP
479438,2024-06-11 15:22:00,Illinois Institute of Technology,Jyoti,Not connected,switch off,SP25DSP
479169,2024-06-11 15:24:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480028,2024-06-11 15:47:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25DSP
480041,2024-06-11 15:50:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
460641,2024-06-11 15:53:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
438356,2024-06-11 15:57:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471721,2024-06-11 15:59:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
2330335962,2024-06-11 16:01:00,Illinois Institute of Technology,Jyoti,Wrong number,,SP25DSP
475155,2024-06-11 16:02:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
472912,2024-06-11 16:04:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471165,2024-06-11 16:08:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
478314,2024-06-11 16:10:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
477028,2024-06-11 16:12:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479321,2024-06-11 16:15:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
473221,2024-06-11 16:15:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
456441,2024-06-11 16:17:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
479489,2024-06-11 16:19:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
465982,2024-06-11 16:20:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
474701,2024-06-11 16:22:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,,SP25DSP
473543,2024-06-11 16:24:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480601,2024-06-11 16:25:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
472836,2024-06-11 16:25:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
481668,2024-06-11 16:26:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476379,2024-06-11 16:27:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
477456,2024-06-11 16:28:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
477280,2024-06-11 16:29:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478657,2024-06-11 16:29:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
481020,2024-06-11 16:32:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
474324,2024-06-11 16:33:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
477224,2024-06-11 16:34:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
480971,2024-06-11 16:37:00,Illinois Institute of Technology,Jyoti,Student is having trouble contacting their academic advisor and needs assistance,need assistance in i20,SP25DSP
479797,2024-06-11 16:37:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
479887,2024-06-11 16:39:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
472271,2024-06-11 16:50:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
476613,2024-06-11 16:53:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
476183,2024-06-11 16:54:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479431,2024-06-11 16:56:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
471162,2024-06-11 16:58:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
468429,2024-06-11 17:02:00,Illinois Institute of Technology,Jyoti,Wrong number,invalid number,SP25DSP
464512,2024-06-11 17:08:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
481719,2024-06-11 17:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483695,2024-06-11 17:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
479861,2024-06-11 17:32:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
477278,2024-06-11 17:33:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478313,2024-06-11 17:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
482200,2024-06-11 17:34:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484501,2024-06-11 17:40:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484325,2024-06-11 17:43:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485413,2024-06-11 17:44:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
485231,2024-06-11 17:47:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
485537,2024-06-11 17:48:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
485984,2024-06-11 17:51:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
486976,2024-06-11 17:55:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
482183,2024-06-11 17:56:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484661,2024-06-11 17:57:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484550,2024-06-11 18:00:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484672,2024-06-11 18:00:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484624,2024-06-11 18:01:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
484608,2024-06-11 18:03:00,Illinois Institute of Technology,Rudra,Completed application,,SP25IP
481679,2024-06-11 18:04:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
480393,2024-06-11 18:06:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
484587,2024-06-11 18:07:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
483674,2024-06-11 18:08:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
481806,2024-06-11 18:19:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
468471,2024-06-11 18:23:00,Illinois Institute of Technology,Jyoti,Student will join SP25 session,,SP25DSP
479832,2024-06-11 18:24:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
485840,2024-06-11 18:26:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
480273,2024-06-11 18:27:00,Illinois Institute of Technology,Jyoti,Student is experiencing issues with the registration process/portal,,SP25DSP
473419,2024-06-11 18:28:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
472325,2024-06-11 18:28:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
476984,2024-06-11 18:29:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
479969,2024-06-11 18:29:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
478903,2024-06-11 18:30:00,Illinois Institute of Technology,Rudra,Not connected,,SP25IP
481026,2024-06-11 18:31:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
475483,2024-06-11 18:31:00,Illinois Institute of Technology,Rudra,Disconnected,,SP25IP
471260,2024-06-11 18:32:00,Illinois Institute of Technology,Jyoti,Not connected,,SP25DSP
480614,2024-06-11 18:33:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,SP25IP
